,learning_parameter,difficulty_parameter
190,-0.004137345286697004,0.4960357260601653
191,-0.0032772435498424728,0.4832752983086517
192,0.1593880816452415,0.6401874392831157
193,-0.06188064832289775,0.4140694398698873
194,0.017211153158209865,0.4622298105759623
195,0.053022790241060914,0.42080877881923506
196,-0.011751489822447893,0.522675461847175
197,-0.05220100799078917,0.3897192677813772
198,0.146318596482793,0.42346288730598847
199,-0.14208674043220978,0.3381028965187812
200,-0.1551211925635306,0.1787477492813024
201,0.25543886051609166,0.6997599498085515
202,-0.13004571968888162,0.3794780941774668
203,0.21447477648110283,0.5467160689911014
204,-0.18275399660458486,0.3715071690847975
205,-0.1584395007542039,0.3242571162323127
206,0.5,1.0000314907304488
207,0.020210827197563144,0.47410476374399163
208,-0.13544004801830378,0.35427937822007577
209,0.3831194023429368,0.5532963764026887
210,1.2155003340105186,0.5441077868118769
211,0.09191595179024131,0.4664184481149869
212,0.3103738022561427,0.8316282222118394
213,0.030865718623775844,0.6059216352365773
214,0.13416038446151773,0.5973846719999054
215,0.1077660986072335,0.6069213511302937
216,0.010783260533672023,0.5537873930291446
217,0.12264534244106752,0.5451446483724423
218,0.15535241126302712,0.40763830932105166
219,0.03779016827949299,0.48281945977020263
220,-0.03071280972990611,0.3862458412339584
221,-0.08304019540227554,0.408588365483127
222,-0.035108569494867445,0.44940138663958884
223,0.07429946373421278,0.44569795149252595
224,0.10890039244150256,0.5111806164472531
225,0.03133736167414706,0.5804704085237327
226,0.1757658399311678,0.5297580780673713
227,-0.09941288896692244,0.471923276118057
228,-0.054275643772199476,0.5015865372701156
229,0.06295892315620463,0.6062528085103562
230,-0.023148215130037467,0.42930395783421893
231,0.05511079686345671,0.4079604918966637
232,-0.05550635025205116,0.43762492631865757
233,-0.072799727445633,0.4370762526036419
234,-0.1505703532234889,0.36361429412434015
235,0.03253149681262009,0.45857331567256426
236,0.11068982636766406,0.4775076319077096
237,0.1016861164467472,0.4565544149552277
238,-0.1244231866730892,0.29996619782481015
239,0.1540792522958985,0.49712679742595933
240,0.35847942680745615,0.5064923969239612
241,0.06378520325685112,0.5559444762301481
242,0.4248266308018197,0.5891840191417453
243,-0.029697029844179185,0.43590389273813246
244,0.12273250853523054,0.49873912436057
245,0.11413462833412072,0.5779534722029339
246,0.06548713595214432,0.4589047690794119
247,-0.08035537595905246,0.30711968496638303
248,0.004793802251057546,0.3513200424727602
249,-0.13761430301801794,0.37847500149170243
250,0.05025375838205486,0.5154015503751017
251,-0.05441191578454882,0.4481165129144067
252,0.1127972562695109,0.4752886765628601
253,-0.13999639901523966,0.3320262962655625
254,0.016715559015946967,0.6291900645007195
255,0.0009508663759674889,0.3906732260752076
256,0.5,0.16669993834205868
257,0.16051987936187445,0.5754925381993308
258,-0.15873807056512607,0.3805788260615891
259,0.21077969921024656,0.5598047287605761
260,0.20246737791245803,0.5586290297193824
261,0.07706483335772941,0.5711276253438565
262,0.022633008539794382,0.8183826565487764
263,-0.05278738978204891,0.42373988983680966
264,-0.13131957088234028,0.3808920941447259
265,-0.06177194846605104,0.3886744410769626
266,0.1523640909828927,0.6013110548086119
267,0.02911891010067181,0.5939400356508174
268,1.7262146181769447,0.8305405860439423
269,0.09293995572276154,0.5149395503866706
270,0.14301025710805165,0.5906892844474927
271,0.14286288172425995,0.41363380791856097
272,-0.17002438926807453,0.36414153966569063
273,0.19346560913622696,0.39189494472279496
274,0.3402834962501517,0.4925737667783386
275,-0.07993163183736567,0.39676830930890605
276,0.8036064431016021,1.2734645461283267
277,19.196421694579556,0.33333592037001153
278,0.4613047916084377,0.6924278481626898
279,0.027697309651227214,0.44194244105746516
280,0.21345308514619202,0.8072157357533879
281,-0.12951420004456907,0.35893578320969244
282,0.15873105761221346,0.47044294827012606
283,-0.027568499540508013,0.4211891422539077
284,-2.0000550931729446,0.24999413024228892
285,0.09413468375874258,0.4351271560575437
286,0.06737654549966277,0.6359520648887502
287,0.05383984477294009,0.46320627625332955
288,0.0423729076367587,0.4401084288145871
289,-0.17162827163559793,0.36944019654039795
290,0.20289627021745554,0.4515574774755199
291,0.06333727958151027,0.49275058062205424
292,0.17247848372014074,0.5575947663398695
293,0.024036689781174677,0.6730925090215981
294,0.07468201521889838,0.49838799909660136
295,0.5,0.0010000000046879176
296,-0.04510911013086988,0.49243364179268273
297,0.16529288531535088,0.6997708717900721
298,0.005402850832169567,0.46737654394370204
299,0.2717385552095654,0.49124057659007647
300,0.12295308411269956,0.531877619478198
301,-0.1037991430980555,0.3903888487660934
302,-0.06305006495054143,0.21711780120711957
303,-0.0006821729069111575,0.2692205484089563
304,0.2220182409721643,0.5798597783562741
305,0.12015663678886634,0.5012850276395026
306,0.12143578179977549,0.4067268950811113
307,-0.09069483285248221,0.6722434466023754
308,-0.29535688283375267,0.21614125144614202
309,-0.17586452549007311,0.2789763106391297
310,0.3369228745815235,0.44392146122209114
311,0.100921381202353,0.5662316354209561
312,0.31027082256132776,0.43949599329430566
313,0.2339592977412949,0.47283190785832696
314,0.13296617476424807,0.5528562444660343
315,0.020109599151164594,0.42402940203915984
316,-0.02067074858825288,0.4300142526077311
317,0.07988570656091959,0.43421240002458794
318,-0.06319272133017227,0.3015355868615974
319,0.09546343817620853,0.5667038741342365
320,-0.11480824821692093,0.4365930351732986
321,-0.029898174045807364,0.6179796354260618
322,-0.022988095742439204,0.4702761160466091
323,0.005176880145443647,0.4141477956553579
324,0.041327761467706524,0.48298217536778504
325,-0.06532609196700984,0.4225299376749256
326,-0.03150951085307354,0.5372132029162879
327,0.03389797039331376,0.45347310699477755
328,0.11118652420828247,0.4086552279489562
329,0.12795528225976385,0.6506967335158922
330,0.018074857628155847,0.35992506411350145
331,-0.04688935433679234,0.5443858540519851
332,-0.09055366963484965,0.4175940918959282
333,-0.002381504673249308,0.48305952599459606
334,0.6307975833769511,0.7701249911369888
335,0.11747898583035035,0.6037991886768194
336,0.14268260195988808,0.5815163125503776
337,0.05687753107424244,0.5215455681878131
338,0.28075912643484774,0.9400195763479412
339,-0.01083047478824706,0.4473651866287841
340,-0.1901886879876685,0.35176854641146643
341,0.08634173023503522,0.24777015743289704
342,2.074178457260132,0.001000000000024981
343,0.03853559049891851,0.4623882437474334
344,0.1673919366998385,0.6124398471945537
345,0.030322020589799388,0.5751971555133696
346,0.0008409015952187327,0.5166819703330077
347,0.5,0.7
348,0.014188043936021246,0.5066094652107427
349,0.06623808166684989,0.5302230723210881
350,0.2590439222634645,0.557510160064076
351,0.11278231494890638,0.5800419047300841
352,-0.15116065611196328,0.32642623857587943
353,1.019699668129217,0.7309072885884683
354,0.04093361973001352,0.4723564293703502
355,0.054524341751695675,0.4219492728976159
356,-0.04133198573618977,0.48226253110631795
357,-0.0675164647408737,0.4206691548677851
358,1.6999613828156053,0.7308521381130015
359,-0.06755148818054942,0.3636821533793043
360,-0.12193772791514944,0.32709232121190707
361,-0.1852142779631401,0.3175510129523254
362,-0.044007745392098147,0.3604069852816877
363,0.11631756958208793,0.3807859238558165
364,0.20756762711576082,0.36874766211809795
365,0.008857868325270331,0.38917101270955196
366,0.040706824168903984,0.43214000362704524
367,0.10087344556736866,0.5509881018416513
368,0.5,0.7
369,0.13077847527978376,0.35319843275634394
370,0.11888385195174354,0.6140960693835005
371,0.11389088530825497,0.5233803628314779
372,0.16527966492025922,0.4392420914886167
373,0.23364243012500643,0.5842274220195167
374,0.10897549938471825,0.6402157956658793
375,-0.08430490845872128,0.3199989671682026
376,0.391859369295376,0.23871091307004424
377,-0.10251517705926295,0.33727396950800126
378,-0.13530003541478597,0.42616259829833164
379,-0.0810048330709807,0.3306705912119719
380,0.7285910586013641,1.1431919387501068
381,0.02541523411076788,0.5126742635415189
382,0.04819860845335051,0.4857205524855855
383,-0.06984067203337467,0.5057131143261531
384,0.05728273930456276,0.615871873403911
385,0.02917145380331678,0.46644556025288936
386,0.13842784485379153,0.5826842405101329
387,0.16281291218563188,0.609986087199857
388,0.13184979062960717,0.5163610198021378
389,0.052552770754111196,0.3848551010818627
390,0.06856562407057615,0.5202680777458295
391,-0.10617750670627481,0.2871295140760299
392,-0.2826182790856886,0.3302698943427286
393,-0.1831194450752708,0.20301809276287677
394,0.08790016700375752,0.4502687832755848
395,0.150187216384609,0.42835320849094594
396,-0.001808477771589764,0.4755729277418306
397,-0.13608260423068194,0.2800717769548203
398,-0.05141045470532387,0.5311655610050278
399,0.6156529481368506,1.4533042738041189
400,0.11873007469642613,0.6258412436635048
401,0.0469725949654743,0.5114079852284388
402,-0.13496647046255908,0.35619857623125945
403,0.11923001093611443,0.5583250274773282
404,0.04904508077949348,0.4035018591910357
405,0.16393080240700336,0.7481324766601711
406,-0.25161775865275937,0.263671332305703
407,0.041660577611132406,0.5004946211196489
408,-0.04446520019883216,0.5437896947260563
409,0.11410811871470944,0.5354778999183528
410,0.0952418386896087,0.4846346375860297
411,-0.109318933698586,0.42410902792110655
412,-0.18313524387462346,0.3628487230430305
413,-0.14870511160567068,0.19334656064213535
414,-0.08193355258403771,0.4803345312291379
415,-0.2735630760065916,0.13335351989005834
416,0.0005678094236246629,0.45852721233148575
417,-0.05339748598266461,0.6080633649430808
418,19.641093485561427,0.4999443823334876
419,0.020688502915774874,0.5316350421436046
420,0.02090594566046659,0.3499243466209528
421,0.09783168051383093,0.40381694520921824
422,-0.03916544036754489,0.4295201318607421
423,-0.043272333668422355,0.49023556650503913
424,-0.10608079757407725,0.5501941221216855
425,-0.03910968763429997,0.45682339051338344
426,0.0494360509122405,0.5514598811639406
427,0.37255208748599367,0.5183064513765585
428,-0.5260883562256572,0.23815391682975287
429,0.1286710358228379,0.39960131167390195
430,0.07437614389197661,0.4375166979438599
431,-0.006076788001023973,0.5196178379249116
432,0.012535620098468639,0.6562792592019647
433,-0.02060128666377222,0.4667238185735396
434,0.10177148439088139,0.3727369773774745
435,0.20122907416737024,0.4725577777103192
436,-0.19015576215269586,0.27263635856596613
437,0.27393019659148987,0.4659650621429967
438,0.05633255314483781,0.402624688538381
439,0.19677007849848038,0.4363264414629323
440,0.21584917208882054,0.7267045861796766
441,-0.004313341059988087,0.4860963826772455
442,0.0744919115821755,0.4630627424476626
443,0.05221054762934124,0.6600319622903652
444,0.05016458798219099,0.4508266681167583
445,18.036073881393225,0.16666616511868024
446,0.08192723451553108,0.5290076648723753
447,0.08425104025699921,0.5695068085718462
448,0.036267510053040526,0.6544669780938146
449,0.03770894091470718,0.4933235225727158
450,0.01320201966845567,0.418226754793984
451,-0.03640802415530758,0.5088732088798473
452,0.013526904049616562,0.5153637619379389
453,0.024560763344327118,0.4250377452712213
454,0.12239808903374116,0.5108816120606934
455,0.423629899676172,1.0040237389932456
456,6.2753496170043945,0.0010000000001866294
457,0.06044534225780777,0.5957896516079918
458,0.223833837995211,0.4328259155524828
459,-0.021727767466143372,0.4559113313709237
460,0.04040050207655596,0.5108735141406172
461,-0.09750170076423335,0.3376753341987758
462,0.07610404864814413,0.49612249081958565
463,0.25651118193666816,0.4462248915793562
464,-0.04531716103396333,0.25780997573683506
465,0.6423519835714562,1.1417534175127177
466,0.2310246218621313,0.3809668228785307
467,0.017473102593327215,0.48607312074091424
468,0.017567118344787365,0.3106183648205944
469,0.17474567739137079,0.6082423847919283
470,-0.19901292415629154,0.3750036074503846
471,0.09875775317759967,0.5250665381430403
472,0.10144432605999923,0.49225773283438934
473,0.11305818657069629,0.5621345730303384
474,-0.09248172333068594,0.4481384579300089
475,0.5175586799791263,0.6127759643888704
476,0.23703015414678083,0.6043946899953534
477,-0.19270464172180501,0.36449443499004
478,-0.07768041742859458,0.4182488315949389
479,0.02530777650598545,0.36745698118398656
480,0.30237942506642673,0.21829074972277754
481,0.09848280519401807,0.5014524096480125
482,-0.11549468318876337,0.4436630250221702
483,10.104789216914847,0.0010000000001705311
484,0.11112775393043793,0.6175223455666909
485,0.11689762255601176,0.5458487308617361
486,0.337686898609677,0.6621697106525676
487,-0.1480380398311157,0.25130332776640185
488,0.060358388779415004,0.5008935746926567
489,0.31177339628543116,0.8492807176202019
490,0.0741645202402494,0.6687956981920473
491,0.021767072183048644,0.43880471489990225
492,-0.24847854241401543,0.5320760323891289
493,-0.09786553254025325,0.33115145428637427
494,0.1833268912085239,0.6047513935208795
495,0.05308874774855962,0.44627115509723303
496,-0.02359715513392855,0.4005224942132012
497,-0.21228344851895928,0.3362347382945472
498,0.1061911889749989,0.6004355811582222
499,-0.13920204259138116,0.3256035025873129
500,0.14329616914867807,0.6891829216818054
501,-0.12098027450337447,0.45292798041743293
502,-1.2969541557102682,0.03115496352790914
503,-0.004074583809683033,0.47223425721148005
504,-0.18009112505574035,0.46492627083073285
505,0.06266413439730152,0.5832676202039694
506,0.1606219704795497,0.523748364099593
507,0.5243761482889291,0.6576436120276061
508,0.3454171020965286,0.6977698314537878
509,0.15259705054000874,0.5998036999527653
510,-0.11229708396895623,0.3775453458526952
511,-0.12167916644309529,0.37588053538530986
512,0.16964147287581935,0.5217841392635852
513,-0.043098760986650816,0.5143835909228224
514,0.16213215659531666,0.7261103524798177
515,0.02380883440475694,0.5626096143072552
516,-0.06017342889900397,0.40169784849406726
517,0.16011834071081033,0.4277179516211537
518,0.19624016093470137,0.5074791275805585
519,0.03663281606808776,0.491788865942244
520,-0.5072345025985339,0.13873094494976182
521,-0.1705427299549469,0.28795223274307513
522,-0.08865046192012205,0.4051098346686042
523,0.8488164194351907,0.9056734297148674
524,0.3809883911157536,0.545759500877976
525,-0.10133791848703018,0.4442036231802932
526,-0.03845320465395247,0.3245786778305045
527,-0.207581637084856,0.27806711290278224
528,0.14550792473091398,0.481014707098074
529,-0.12466645569292441,0.48183783744554104
530,0.0994576315524707,0.5400781469966539
531,0.09483168356669407,0.3227367029827804
532,0.02146358068730089,0.43496520180064646
533,0.42619001707309884,0.5980879008233737
534,0.127512665729547,0.4081396399774545
535,-0.02338430931283103,0.4095413152649371
536,0.31246461254568597,0.642967417059114
537,-0.08106186535621979,0.37692934306114595
538,0.05684299247131778,0.6984176094792403
539,-0.016713124479556803,0.46390704229923824
540,-0.09303588814714385,0.39125123060429456
541,-0.013427906842862622,0.4860910528105377
542,0.0732458782254929,0.4769116870170666
543,-0.08661207531478322,0.4298790644257715
544,0.27875459794514695,0.6653649111580434
545,0.20493891153209232,0.7079341118710366
546,0.12789940402687616,0.5067880672003727
547,0.007894088388114756,0.37533767424123887
548,0.2550021549309388,0.5015647196287322
549,0.20031756980069518,0.5490562678140255
550,0.335057114038907,0.8390134975417015
551,0.10229507763796193,0.48606710960509053
552,0.45443708832910396,0.9305710273055727
553,0.02496969651885949,0.468377366073348
554,0.23429183289660724,0.44082329768528866
555,0.059384490767645744,0.5246597134327078
556,0.054759074140859766,0.5221852599981083
557,-0.18040336170178375,0.2581987300996339
558,0.3125397022818959,0.42076975245844617
559,0.022258245812483746,0.4297436585389889
560,-0.26247084144890015,0.22669265413006556
561,-0.01116762756306006,0.5173989000246062
562,0.0890117012006967,0.5708332484413051
563,0.031412772845853136,0.6634898262471026
564,0.07663583200061902,0.5605421419621829
565,0.03418221808890762,0.5475206249014487
566,0.15179146762206974,0.5792668243225123
567,0.6885267105617148,1.1499821898267257
568,0.024400344069131247,0.46704199000727203
569,0.16760189351194235,0.4963987233602764
570,0.10762752033820173,0.6084599909154469
571,0.05442410999202122,0.4855035179315347
572,0.013256076418639066,0.5942135632153093
573,-0.23124872479435105,0.26025025959349374
574,-0.3474677590997281,0.15888545865012066
575,0.05559417727060328,0.472315910483954
576,0.21469169227953644,0.503978180590441
577,0.08570429493729813,0.5850911096482493
578,-0.0069372140737984575,0.42929856869069466
579,-0.040736583991586375,0.3421936752721876
580,0.6421154284445509,0.7451248091317263
581,0.2753131727451224,0.6870319423159852
582,0.09795137796266673,0.5145497302025535
583,-0.08827817287317567,0.2583306078810894
584,17.384992116012736,0.09088524168711043
585,0.8223286488356026,0.5818492662707174
586,-0.1105795281556338,0.468431936104392
587,0.041937161639507864,0.4521883152953137
588,0.10091181608594553,0.3690201164524207
589,0.11882966689570187,0.4771962973301374
590,0.18327620313512305,0.5510734979260289
591,0.5,0.0010000000000000009
592,0.1701468561587895,0.4126153521271975
593,0.19182499884490337,0.47346505912052045
594,0.0653672024795303,0.6356258696026663
595,0.1900157299858602,0.5315456508401607
596,-0.15353962435173565,0.3383506051051147
597,0.1867253896453512,0.6927457774249832
598,0.04298930190772595,0.6269317829041826
599,0.5,0.0010000000000000009
600,-0.008474304326701954,0.3450478818200455
601,0.04833670442871669,0.493458260820414
602,0.1269222485568416,0.4134102328389748
603,0.10578496794335757,0.5140336259725506
604,-0.10615769317031211,0.4141711820080526
605,0.1786117469546929,0.5307155966120838
606,-0.11481422071523877,0.4261780667207005
607,-0.013711671312626099,0.5189127356433035
608,-0.11744623522281875,0.3388300712711131
609,0.017875252821125526,0.515106192269506
610,0.16288894288388348,0.5024048489724817
611,0.1063411222725245,0.5294317223142161
612,-0.04673097783950096,0.5783923994213184
613,-0.09599052556737042,0.3366850112552496
614,-0.015818209889400123,0.46113531175969
615,0.14466631642441627,0.48161328556733823
616,0.0050895905296572405,0.5973630219429225
617,0.06924242606703071,0.4009914217367007
618,0.123218901203697,0.5177367736896605
619,-0.18126699174555774,0.27239395307519976
620,0.22337284967993218,0.7143788402810723
621,-0.09655337795050416,0.37629555720229435
622,0.038827078714623535,0.6808478652616728
623,0.04834385417428419,0.33784336921783964
624,0.00814550097241814,0.5278730468308526
625,-0.03147778519185323,0.5194671982886574
626,-0.02847180833060442,0.3703340050927059
627,0.015300641657856169,0.4773611319073472
628,0.07268202820557784,0.4184472965099662
629,0.04599119162744125,0.299657935630067
630,-0.0044650041967299525,0.4048466519982543
631,0.1578880681015233,0.5861375268617204
632,0.1811578132518816,0.48242774788748416
633,0.10200114618887476,0.5459823095539338
634,-0.0999058700229524,0.44983701501231194
635,-0.17859209887179592,0.4125913709410904
636,0.10298269622517088,0.5273754911243806
637,-0.09561263993848573,0.3302993301426509
638,-0.04843229012345158,0.3581456124887618
639,0.1301884163229399,0.4632390934416331
640,-0.009806008961950309,0.4996868989192231
641,-0.021851673195552236,0.5506391299959412
642,-0.19237149510301585,0.334048305349749
643,0.14307389848513513,0.5851660899714108
644,-0.20073318926914463,0.31046730950750895
645,0.05198821844190285,0.6898195173217513
646,0.07540075382927493,0.49969697200993185
647,-0.019140175451022843,0.49061138384931113
648,0.1373973349007859,0.4766500467547089
649,0.20749181460871172,0.4619236849662355
650,0.10747513948851681,0.4893335065975264
651,0.42994689249390106,0.4517825878073736
652,0.06819689657789761,0.4123339858906609
653,0.4173394808786129,0.583840693096509
654,0.12807439792399952,0.5354171500352694
655,0.7252599446995323,0.4227201003006397
656,0.06234415098997823,0.5303436544702589
657,-8.742823489087204e-05,0.49820348724346947
658,-0.02888890763071852,0.4348335374428485
659,0.035283878770846634,0.5398490071718416
660,-0.15437583310539876,0.2512346512138902
661,0.021072978050176255,0.6420402492170554
662,-0.08540716427167634,0.4049275637869109
663,0.2420952571287083,0.6518177274976592
664,-0.04575902605408717,0.4481271717434957
665,-0.18000043902941132,0.3914667459136246
666,0.12268289416593943,0.424632987391636
667,0.023180143829811383,0.45828199871951775
668,-0.28115186639183515,0.29667148148874406
669,0.05103353631002875,0.5171483357809252
670,0.08180611642567673,0.5307843604803919
671,0.23280838858066577,0.5149134412851337
672,-0.05207226152628284,0.4423984826781033
673,0.346162409619239,0.6492036942957423
674,0.2802615978278874,0.5795338953688381
675,0.07233311557682193,0.45657749370673695
676,0.016845445721102973,0.42655568131921145
677,0.023992300569352948,0.41387159699077336
678,0.02218084899816631,0.5208500555113702
679,0.6583462753449338,0.2475519694096674
680,-0.08639131251558609,0.44775495926702635
681,-0.013337796191674769,0.4252451177719557
682,0.16659180884399377,0.5144748531021596
683,0.08485653667946089,0.5121118758947052
684,-0.12307197299891345,0.2750421851691947
685,0.1194968374802984,0.6159128444450117
686,0.057041229994967996,0.5703873172046519
687,0.18415789790719891,0.502024789091031
688,0.0924589204037686,0.4179264202015366
689,-0.027479955928347493,0.3798044070105136
690,1.523272828547322,0.7239913273156704
