,learn_par_d,diff_par_b,num_sess,num_days,num_probs,num_atts,num_hints,frac_corr_atts,time_atts,time_hints,probl_views,atts_at_step,avg_time_att,avg_time_hint
119,0.9712214914897987,0.4603897098721712,80.0,3.0,54.0,109.0,74.0,0.6055045871559633,4579.0,772.0,1.6481481481481481,1.7407407407407407,42.00917431192661,10.432432432432432
120,-0.12673714627532726,0.35682775795051686,85.0,3.0,72.0,231.0,102.0,0.6233766233766234,5963.0,1570.0,1.1111111111111112,2.4583333333333335,25.813852813852815,15.392156862745098
121,-0.1620372573841547,0.5296804941273461,9.0,1.0,9.0,90.0,39.0,0.32222222222222224,1553.5,196.5,1.0,9.11111111111111,17.261111111111113,5.038461538461538
122,0.012007109298018119,0.4349533588583906,457.0,14.0,215.0,1288.0,687.0,0.5667701863354038,25290.001,7743.0,2.1488372093023256,3.558139534883721,19.635093944099378,11.270742358078603
123,0.3556256791637373,0.6202695729566576,10.0,2.0,6.0,51.0,60.0,0.5490196078431373,696.0,295.0,1.8,5.5,13.647058823529411,4.916666666666667
124,0.39316277303059166,0.5376812833522875,253.0,10.0,164.0,647.0,432.0,0.5440494590417311,16749.0,4677.0,1.5609756097560976,2.768292682926829,25.887171561051005,10.82638888888889
125,-0.47810387723645803,0.21713942794048782,257.0,15.0,235.0,510.0,83.0,0.7529411764705882,21310.0,3393.0,1.123404255319149,1.4851063829787234,41.78431372549019,40.87951807228916
126,-0.15449392470032858,0.3319796317336633,186.0,10.0,153.0,342.0,39.0,0.6578947368421053,12872.0,967.0,1.3202614379084967,1.3986928104575163,37.63742690058479,24.794871794871796
127,-0.07661793348832356,0.5838172652994528,19.0,8.0,13.0,43.0,45.0,0.37209302325581395,2411.0,3169.0,1.9230769230769231,4.384615384615385,56.06976744186046,70.42222222222222
128,0.7217299655185013,0.914094183262931,2.0,1.0,2.0,4.0,10.0,0.5,117.0,157.0,1.0,4.5,29.25,15.7
129,-0.11615616488143234,0.39173132398247706,391.0,13.0,256.0,1113.0,493.0,0.5840071877807727,24587.0,3439.0,1.55859375,2.8359375,22.090745732255165,6.975659229208925
130,-0.06370981532637823,0.4641952895959222,165.0,13.0,117.0,535.0,180.0,0.5233644859813084,15894.0,3961.0,1.456896551724138,2.948717948717949,29.70841121495327,22.005555555555556
131,0.10152486765855614,0.41884929804490717,139.0,6.0,97.0,391.0,154.0,0.5959079283887468,11835.0,2061.0,1.4742268041237114,2.1030927835051547,30.26854219948849,13.383116883116884
132,-0.10328844846695884,0.47201528907688345,182.0,11.0,141.0,707.0,369.0,0.4908062234794908,14532.0,4034.0,1.3191489361702127,3.7375886524822697,20.554455445544555,10.932249322493226
133,0.128612713366149,0.5134843082577321,11.0,4.0,7.0,18.0,9.0,0.5,970.0,206.0,1.4285714285714286,1.5714285714285714,53.888888888888886,22.88888888888889
134,0.09728124109533046,0.3562739154209565,7.0,1.0,5.0,33.0,41.0,0.6666666666666666,891.0,664.0,1.4,6.0,27.0,16.195121951219512
135,0.009610648105073463,0.5384295453835535,122.0,9.0,82.0,358.0,86.0,0.46368715083798884,15204.0,2306.0,1.548780487804878,2.5121951219512195,42.46927374301676,26.813953488372093
136,-0.2845350421099949,0.34280635493966266,115.0,10.0,99.0,265.0,32.0,0.6264150943396226,14140.0,579.0,1.2323232323232323,1.6565656565656566,53.35849056603774,18.09375
137,0.2891173336327946,0.3620977816179062,126.0,7.0,83.0,307.0,187.0,0.6710097719869706,10291.0,2709.0,1.6144578313253013,2.4096385542168677,33.52117263843648,14.48663101604278
138,-0.1632868341911832,0.3486713005739653,72.0,3.0,61.0,261.0,131.0,0.6206896551724138,4168.0,1292.0,1.180327868852459,3.081967213114754,15.969348659003831,9.86259541984733
139,0.49549771847363544,0.627504640809077,121.0,8.0,70.0,355.0,251.0,0.5014084507042254,13866.0,3572.0,1.8142857142857143,3.357142857142857,39.05915492957747,14.231075697211155
140,0.4724710382133085,0.5664647007621338,64.0,7.0,47.0,205.0,297.0,0.5902439024390244,4495.0,3990.0,1.3617021276595744,4.425531914893617,21.926829268292682,13.434343434343434
141,0.6844255084411273,0.47816492618069983,42.0,6.0,32.0,111.0,51.0,0.5945945945945946,5623.0,1158.0,1.3125,2.25,50.65765765765766,22.705882352941178
142,-0.3765112812772979,0.28901643246867953,247.0,13.0,222.0,559.0,49.0,0.6797853309481217,20656.0,1498.0,1.1396396396396395,1.545045045045045,36.95169946332737,30.571428571428573
143,0.5789745039380432,0.2489590897329796,5.0,1.0,5.0,24.0,23.0,0.8333333333333334,332.0,60.0,1.0,3.2,13.833333333333334,2.608695652173913
144,0.056309926553072334,0.561755819964448,343.0,11.0,159.0,792.0,505.0,0.45707070707070707,18264.5,5183.5,2.2641509433962264,3.157232704402516,23.061237373737374,10.264356435643565
145,0.21972544472938252,0.5398908858713196,116.0,15.0,73.0,368.0,155.0,0.5081521739130435,15221.0,4326.0,1.6164383561643836,3.0273972602739727,41.36141304347826,27.90967741935484
146,0.19835302878724523,0.5639541428195108,128.0,10.0,86.0,334.0,273.0,0.4940119760479042,8861.0,2026.0,1.5348837209302326,3.395348837209302,26.52994011976048,7.4212454212454215
147,-0.033117424029222464,0.4549624379905141,115.0,5.0,99.0,413.0,166.0,0.5375302663438256,8291.0,1675.0,1.1919191919191918,3.1616161616161618,20.07506053268765,10.090361445783133
148,0.3690857602376253,0.488474785823153,131.0,22.0,102.0,433.0,326.0,0.5889145496535797,13430.0,5258.0,1.2941176470588236,3.019607843137255,31.016166281755197,16.12883435582822
149,-0.07911763389559115,0.38682312187842627,359.0,13.0,245.0,905.0,216.0,0.6011049723756906,19919.0,2486.0,1.5387755102040817,2.1183673469387756,22.009944751381216,11.50925925925926
150,-0.13729424681235247,0.4438365584225683,196.0,11.0,134.0,393.0,34.0,0.5419847328244275,11920.0,664.0,1.5,1.6417910447761195,30.330788804071247,19.529411764705884
151,0.31590387770584205,0.5837603283875011,207.0,9.0,165.0,776.0,775.0,0.5335051546391752,10302.0,3904.0,1.2606060606060605,4.1030303030303035,13.275773195876289,5.037419354838709
152,0.7796506836541355,0.5410329325178611,129.0,10.0,103.0,348.0,397.0,0.6235632183908046,9903.0,5179.0,1.2524271844660195,3.087378640776699,28.45689655172414,13.045340050377833
153,0.3198804479030164,0.5316844624656203,157.0,9.0,116.0,501.0,301.0,0.5329341317365269,10606.0,3750.0,1.4137931034482758,3.0948275862068964,21.169660678642714,12.458471760797343
154,0.11977443498020146,0.4962136499966679,208.0,10.0,118.0,450.0,282.0,0.5244444444444445,12195.5,3890.5,1.8974358974358974,2.76271186440678,27.101111111111113,13.796099290780141
